mos_id,dms_id,c_lote_origen,c_lote_destino,f_movimiento
1491361,1,44524030009002,28100001569003,2024-03-09 09:00:00
1491831,1,28200001574001,30024030005001,2024-03-06 23:02:00
1491901,1,30024030003001,43124030139001,2024-03-12 01:00:00
1491901,1,44024030003001,43124030139001,2024-03-12 01:00:00
1491901,1,28200001576002,43124030139001,2024-03-12 01:00:00
1491901,1,43123030309001,43124030139001,2024-03-12 01:00:00
1491912,1,28200001576002,30024020003001,2024-03-13 03:41:00
1491920,1,28200001576002,43124030140001,2024-03-13 13:00:00
1491939,1,28200001576003,43124030141001,2024-03-13 22:00:00
1491946,1,28200001576003,30024030011001,2024-03-13 22:01:00
1492016,1,28200001588001,28200001576001,2024-03-17 23:00:00
1492017,1,28200001589001,28200001588003,2024-03-17 23:00:00
1492018,1,28200001590001,28200001589003,2024-03-17 23:00:00
1492042,1,28200001576003,30024030011001,2024-03-14 00:10:00
1492044,1,28200001576003,43124030146001,2024-03-14 00:11:00
1492055,1,28200001588002,28200001576005,2024-03-17 23:40:00
1492142,1,28200001576002,43124030179001,2024-03-16 04:30:00
1492142,1,28200001576003,43124030179001,2024-03-16 04:30:00
1492144,1,44024030024001,44024030011001,2024-03-16 06:30:00
1492161,1,43124030179001,43124030139001,2024-03-16 16:03:00
1492161,1,31122050004001,43124030139001,2024-03-16 16:03:00
1492181,1,44024030011001,43123030200001,2024-03-19 17:00:00
1492233,1,44024030034001,44024030027001,2024-03-21 17:10:00
1492337,1,28200001579001,43124030212001,2024-03-23 18:00:00
1492337,1,28200001577001,43124030212001,2024-03-23 18:00:00
1492559,1,44024030042001,43124030171001,2024-03-26 13:15:00
1492748,1,28100001604002,44524030018005,2024-03-24 22:10:00
1492880,1,28000001611001,28000001609001,2024-03-26 05:00:01
1493180,1,44024030062001,44524030018006,2024-03-26 15:20:00
1492590,1,28200001603001,28200001591003,2024-03-29 19:30:00
1492791,1,44024030014001,44024030050001,2024-03-29 15:03:00
1492807,1,44024030031001,44024030050001,2024-03-29 12:20:00
1493041,1,44024030043001,30024030030001,2024-03-31 10:30:00
1493439,1,44024030027001,30024040003001,2024-04-04 14:30:00
1493440,1,30024040003001,30024030019001,2024-04-04 14:38:00
1494201,1,44024030048001,30024040014001,2024-04-11 09:00:00
1494296,1,28100001638001,28100001635003,2024-04-07 18:35:00
1494297,1,28100001638003,30024040015001,2024-04-07 18:40:00
1494309,1,28100001639001,28100001635003,2024-04-07 19:10:00
1494312,1,28100001639004,43124040158001,2024-04-07 19:30:00
1494313,1,28100001639003,43124040154001,2024-04-07 19:30:00
1494314,1,28100001639003,30024040016001,2024-04-07 19:31:00
1494315,1,28100001639003,30024040015001,2024-04-07 19:32:00
1494363,1,44524040021009,44524030057002,2024-04-07 20:40:00
1494364,1,44524040021009,43124040172001,2024-04-07 20:42:00
1494394,1,43124040172001,28100001635003,2024-04-08 06:00:00
1494794,1,44624040035001,43124040129001,2024-04-16 18:13:00
1494805,1,44624040035001,30024040017001,2024-04-16 23:30:00
1494823,1,44624040035001,30024040023001,2024-04-17 09:51:00
1494969,1,44024040054001,43124040272001,2024-04-17 23:30:00
1494969,1,44024040032001,43124040272001,2024-04-17 23:30:00
1495055,1,44024040055001,44024040028001,2024-04-20 08:06:00
1495074,1,44024040028001,43124040291001,2024-04-20 17:20:00
1495075,1,43124040291001,30024040025001,2024-04-20 17:21:00
1495086,1,44024040056001,44024040055001,2024-04-21 11:05:00
1495087,1,44024040056001,30024040025001,2024-04-21 11:06:00
1495088,1,44024040055001,30024040026001,2024-04-21 11:06:00
1495099,1,44624040035001,44824040041001,2024-04-20 21:15:00
1495239,1,28200001692001,44524040059001,2024-04-18 10:30:01
1495239,2,28200001692001,28200001691001,2024-04-18 10:30:01
1495258,1,44524040061010,43224040045001,2024-04-21 22:01:00
1495261,1,43224040045001,43224040046001,2024-04-21 22:02:00
1495314,1,44024040056001,30024040025001,2024-04-23 03:00:00
1495314,1,30024040026001,30024040025001,2024-04-23 03:00:00
1495515,1,44024040064001,30024040032001,2024-04-25 12:15:00
1495631,1,44024030062001,43124040391001,2024-04-19 18:00:00
1495877,1,44024030062001,43324040163001,2024-04-24 20:01:00
1495940,1,44024040062001,43124040455001,2024-04-23 15:00:00
1495940,1,31122050004001,43124040455001,2024-04-23 15:00:00
1495816,1,44024040070001,44024040065001,2024-04-30 16:59:00
1495934,1,44024040072001,44024040034001,2024-04-28 23:07:00
1495941,1,44024040062001,30024040014001,2024-04-25 22:30:00
1496194,1,44024030062001,43324040163001,2024-04-26 18:30:00
1496242,1,44024030062001,43124040476001,2024-04-29 18:00:00
1496350,1,28200001664003,44024040002001,2024-04-30 08:00:00
1496351,1,28200001664003,44024040002001,2024-04-30 08:00:00
1496354,1,28200001664003,44024040030001,2024-04-30 08:00:00
1496355,1,28200001664003,28200001679001,2024-04-30 08:00:00
1496472,1,28200001716001,28200001687002,2024-04-27 18:00:01
1496522,1,44024030062001,28100001714001,2024-04-30 14:00:00
1496523,1,44024030062001,28100001712001,2024-04-30 14:00:00
1496524,1,44024030062001,28100001713001,2024-04-30 14:00:00
1496525,1,44024030062001,28100001713001,2024-04-30 14:01:00
1496528,1,44024040075001,44024040065001,2024-04-30 23:57:00
1496531,1,44024040028001,44024040065001,2024-04-30 15:00:00
1496532,1,44024040028001,44024040004001,2024-04-30 15:01:00
1496533,1,44024040028001,44024040065001,2024-04-30 23:58:00
1496591,1,44024040075001,44024040065001,2024-05-03 10:04:00
1496613,1,44024040075001,44024040065001,2024-05-04 06:38:00
1496642,1,44624040035001,43124050005001,2024-05-06 12:12:00
1496706,1,44024050006001,44024050004001,2024-05-07 04:45:00
1496717,1,44624040035001,43124050005001,2024-05-07 11:16:00
1496737,1,44024050006001,44024050004001,2024-05-08 07:15:00
1496742,1,44024040014001,43124050021001,2024-05-07 16:15:00
1496742,1,44624040035001,43124050021001,2024-05-07 16:15:00
1496764,1,44624040035001,43124050015001,2024-05-08 01:30:00
1496768,1,44624040035001,43124050016001,2024-05-08 11:15:00
1496771,1,44624040035001,43124040457001,2024-05-08 12:15:00
1496771,1,31122050004001,43124040457001,2024-05-08 12:15:00
1496773,1,44624040035001,43124050021001,2024-05-08 15:45:00
1496780,1,44024050006001,44024050004001,2024-05-08 13:10:00
1496815,1,44024050006001,44024050004001,2024-05-10 07:08:00
1496830,1,43124050021001,43124030171001,2024-05-09 19:15:00
1496840,1,44624040035001,30024050002001,2024-05-10 05:30:00
1496847,1,43124050021001,30024050003001,2024-05-10 22:31:00
1496859,1,44524040021009,44524040061008,2024-04-30 21:00:00
1496860,1,44524040021009,44524040061001,2024-04-30 22:00:00
1496938,1,44024040014001,43124050045001,2024-05-13 12:00:00
1496939,1,44024040014001,30024040014001,2024-05-13 12:01:00
1497449,1,28200001731001,44524050016001,2024-05-11 23:55:01
1497449,2,28200001731001,44524050016002,2024-05-11 23:55:01
1497449,3,28200001731001,44524050016003,2024-05-11 23:55:01
1497929,1,28000001733001,28100001719001,2024-05-06 23:00:01
1498465,1,44024040028001,30024040014001,2024-05-17 01:10:00
1498853,1,44024050032001,43224040078001,2024-05-29 22:00:00
1499037,1,44024050041001,43124060005001,2024-06-06 23:52:00
1499051,1,43124040455001,43224060007001,2024-06-04 12:00:00
1499052,1,43124040455001,43124060012001,2024-06-04 12:00:00
1499081,1,43124060012001,30024060002001,2024-06-05 01:30:00
1499103,1,44024050030001,43124060016001,2024-06-07 00:10:00
1499104,1,44024050030001,43124040002001,2024-06-07 00:11:00
1499191,1,44024050035001,44024060005001,2024-06-10 18:00:00
1499191,1,44024060002001,44024060005001,2024-06-10 18:00:00
1499240,1,44024050041001,43124060039001,2024-06-11 16:30:00
1499240,1,43124060005001,43124060039001,2024-06-11 16:30:00
1499703,1,44524040040007,44524040016001,2024-05-31 20:00:00
1499704,1,44524040040007,43124050470001,2024-05-31 20:00:00
1500377,1,44024060013001,43124060039001,2024-06-28 10:20:00
1500377,1,44024060015001,43124060039001,2024-06-28 10:20:00
1500437,1,43124060039001,43124050460001,2024-06-30 22:50:00
1500438,1,43124060039001,43124060274001,2024-06-30 22:51:00
1500439,1,43124060039001,44024010013001,2024-06-30 23:56:00
1500440,1,43124060039001,43124030171001,2024-06-30 23:59:00
1501246,1,44024050027001,44024050023001,2024-07-11 17:10:00
1501325,1,44024070011001,43124060039001,2024-07-18 02:45:00
1501412,1,44024050023001,43123110183001,2024-07-20 00:21:00
1501722,1,43124060039001,43124070274001,2024-07-23 15:20:00
1501943,1,43124060039001,43124070322001,2024-07-30 17:10:00
1501951,1,43124060039001,43124070321001,2024-07-30 17:30:00
1502026,1,43124060039001,43124070341001,2024-07-31 12:50:00
1502317,1,44024060012001,43124080005001,2024-08-05 11:00:00
1502317,1,44024070026001,43124080005001,2024-08-05 11:00:00
1502390,1,43124060039001,43124070342001,2024-08-01 13:20:00
1502592,1,43124060039001,43124080034001,2024-08-05 12:45:00
1502771,1,44024080007001,43124080005001,2024-08-09 02:00:00
1502880,1,44624070028001,43124080116001,2024-08-13 16:35:00
1502880,1,44624080012001,43124080116001,2024-08-13 16:35:00
1502893,1,44024080004001,44024070017001,2024-08-13 18:19:00
1502984,1,44624080012001,30024080016001,2024-08-14 04:48:00
1503016,1,44624080012001,30024080016001,2024-08-14 12:15:00
1503018,1,44624080012001,43124080116001,2024-08-14 12:40:00
1503073,1,44624080012001,43124080116001,2024-08-14 17:50:00
1503093,1,44624080012001,43124080138001,2024-08-14 19:38:00
1503158,1,44624080016001,43124080104001,2024-08-20 05:00:00
1503336,1,44624070028001,43124080214001,2024-08-21 16:10:00
1503336,1,44624080016001,43124080214001,2024-08-21 16:10:00
1503367,1,43124080116001,43124080086001,2024-08-21 12:00:00
1503388,1,43124060039001,43124080196001,2024-08-22 17:10:00
1503394,1,44024070030001,46024040051001,2024-08-23 11:00:00
1503397,1,44024070030001,43124080217001,2024-08-23 11:00:00
1503472,1,44624080016001,30024080036001,2024-08-22 04:30:00
1503514,1,44624080026001,43124080214001,2024-08-22 21:40:00
1503516,1,44624080026001,30024080036001,2024-08-22 23:40:00
1503536,1,43124060039001,43124080200001,2024-08-26 16:31:00
1503570,1,43124060039001,43124080200001,2024-08-27 11:30:00
1503581,1,44624080026001,43124080214001,2024-08-23 14:00:00
1503605,1,44624070028001,44624080026001,2024-08-27 02:50:00
1503683,1,44624080028001,43124080266001,2024-08-27 15:40:00
1503685,1,44624080028001,43124080254001,2024-08-27 16:30:00
1503708,1,44624080028001,44624080032001,2024-08-28 16:46:00
1503729,1,43124080214001,30024080037001,2024-08-28 13:41:00
1503771,1,44624080032001,43124080288001,2024-08-29 11:40:00
1503782,1,44024080024001,43124080005001,2024-08-30 02:00:00
1503826,1,44024070030001,43124080228001,2024-08-28 11:00:00
1503853,1,44024070030001,44024070020001,2024-08-29 21:45:00
1503893,1,44624080032001,43124080336001,2024-08-30 20:55:00
1504023,1,44624080032001,30024080037001,2024-09-03 22:00:00
1504131,1,44624080032001,43124090031001,2024-09-05 17:32:00
1504247,1,43124060039001,43124080209001,2024-09-05 13:00:00
1504249,1,43124060039001,43124080209001,2024-09-05 17:55:00
1504314,1,44024090005001,43124080005001,2024-09-06 13:40:00
1504591,1,31122050004001,43124090045001,2024-09-09 10:55:00
1504593,1,44624080032001,43124090063001,2024-09-09 10:35:00
1504593,1,31122050004001,43124090063001,2024-09-09 10:35:00
1504609,1,44624080032001,43124090107001,2024-09-09 17:43:00
1504658,1,44624080036001,44824090015001,2024-09-10 00:30:00
1504674,1,44624080036001,43124090107001,2024-09-10 10:00:00
1504709,1,43124060039001,43124090130001,2024-09-23 17:30:00
1504711,1,43124060039001,43124090129001,2024-09-23 17:30:00
1504725,1,44024080022001,44024070020001,2024-09-11 01:27:00
1504773,1,13024040435001,43324090018001,2024-09-25 17:20:00
1504773,1,13024040432001,43324090018001,2024-09-25 17:20:00
1504773,1,13024040437001,43324090018001,2024-09-25 17:20:00
1504773,1,13024040433001,43324090018001,2024-09-25 17:20:00
1504773,1,13024040434001,43324090018001,2024-09-25 17:20:00
1504773,1,13024040436001,43324090018001,2024-09-25 17:20:00
1504773,1,13024040438001,43324090018001,2024-09-25 17:20:00
1504773,1,13024040439001,43324090018001,2024-09-25 17:20:00
1504773,1,13024040440001,43324090018001,2024-09-25 17:20:00
1504773,1,13024040441001,43324090018001,2024-09-25 17:20:00
1504829,1,44624080032001,44624080036001,2024-09-11 11:40:00
1504868,1,43124060039001,43124090147001,2024-09-26 12:00:00
1504928,1,44624080036001,43124090169001,2024-09-13 15:00:00
1504973,1,44624080036001,43124090167001,2024-09-23 17:30:00
1504976,1,44624080036001,43124090118001,2024-09-23 21:15:00
1505133,1,44624090015001,43124080086001,2024-09-24 17:48:00
1505146,1,44624090019001,44624090020001,2024-09-25 11:40:00
1505176,1,44024080025001,44024070017001,2024-09-26 06:05:00
1505178,1,44624090012001,30024090032001,2024-09-26 04:20:00
1505007,1,43124060039001,43124090147001,2024-09-27 16:30:00
1505190,1,44624080036001,30024090031001,2024-09-26 18:30:00
1505213,1,44624080031001,43124090239001,2024-09-27 00:55:00
1505213,1,44624080036001,43124090239001,2024-09-27 00:55:00
1505233,1,44624080036001,43124090239001,2024-09-27 14:25:00
1505235,1,44624080036001,43124090238001,2024-09-27 14:45:00
1505471,1,44624090015001,30024100002001,2024-10-03 03:11:00
1505484,1,13024040450001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040443001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040444001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040445001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040446001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040455001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040448001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040449001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040451001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040452001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040453001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040454001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040456001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040457001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040458001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040462001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040460001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040461001,43324100003001,2024-10-03 15:30:00
1505484,1,13024040469001,43324100003001,2024-10-03 15:30:00
1505519,1,13024040469001,43324090018001,2024-10-04 09:10:00
1505519,1,13024040467001,43324090018001,2024-10-04 09:10:00
1505519,1,13024040468001,43324090018001,2024-10-04 09:10:00
1505519,1,13024040466001,43324090018001,2024-10-04 09:10:00
1505550,1,44624100001001,43124100017001,2024-10-03 23:30:00
1505554,1,44024100006001,43124090172001,2024-10-03 23:55:00
1505649,1,30024100002001,43124080086001,2024-10-04 17:00:00
1505681,1,44024100006001,43124100060001,2024-10-08 17:10:00
1505883,1,44024080037001,30024090034001,2024-10-09 02:00:00
1505935,1,44624100020001,43124100127001,2024-10-09 16:03:00
1506024,1,44024020014001,43124080151001,2024-10-14 14:15:00
1506205,1,44624100020001,43124100193001,2024-10-14 20:00:00
1506255,1,44624090020001,43124100202001,2024-10-16 04:10:00
1506300,1,44624100027001,43124080086001,2024-10-16 19:55:00
1506307,1,44624100020001,43124100201001,2024-10-16 12:20:00
1506309,1,44624100027001,43124100205001,2024-10-16 13:20:00
1506351,1,44624100027001,43124100222001,2024-10-17 12:00:00
1506523,1,44024100009001,43124100253001,2024-10-22 07:30:00
1506523,1,44024100024001,43124100253001,2024-10-22 07:30:00
1506544,1,44624100027001,43124100254001,2024-10-22 16:00:00
1506723,1,44024090017001,30024100021001,2024-10-25 23:00:00
1506893,1,44024100054001,43124100253001,2024-10-29 01:25:00
1507064,1,43124100253001,43124100314001,2024-11-04 16:40:00
1507066,1,43124100253001,43124100313001,2024-11-04 17:00:00
1507068,1,43124100253001,43124100314001,2024-11-05 10:50:00
1507226,1,43124100253001,43124110004001,2024-11-08 17:00:00
1507494,1,43124100253001,44024100038001,2024-11-07 16:50:00
1507851,1,44624080031001,43124110179001,2024-11-14 17:30:00
1507851,1,44624110001001,43124110179001,2024-11-14 17:30:00
1507851,1,44024110013001,43124110179001,2024-11-14 17:30:00
1507919,1,44024110013001,30024110013001,2024-11-15 11:35:00
1508000,1,43124110179001,43124110216001,2024-11-15 16:00:00
1508000,1,44024110013001,43124110216001,2024-11-15 16:00:00
1508010,1,43124110216001,43124100323001,2024-11-18 09:05:00
1508127,1,44024110013001,43124110192001,2024-11-18 16:35:00
1508131,1,44024110013001,30024110017001,2024-11-18 17:10:00
1508134,1,43124110216001,43124100323001,2024-11-18 23:30:00
1508182,1,44024110007001,43124060039001,2024-11-19 15:35:00
1508186,1,43123030309001,44824110025001,2024-11-19 23:50:00
1508188,1,30024030030001,43124110260001,2024-11-20 04:55:00
1508188,1,44624110006001,43124110260001,2024-11-20 04:55:00
1508188,1,44624100046001,43124110260001,2024-11-20 04:55:00
1508188,1,44024110013001,43124110260001,2024-11-20 04:55:00
1508219,1,44624090020001,43124110264001,2024-11-21 03:20:00
1508219,1,44624110006001,43124110264001,2024-11-21 03:20:00
1508219,1,44024110013001,43124110264001,2024-11-21 03:20:00
1508223,1,44624100046001,30024070079001,2024-11-20 18:00:00
1508227,1,44624100046001,30024070079001,2024-11-21 23:00:00
1508259,1,44024110013001,43124110264001,2024-11-21 12:35:00
1508278,1,44024110013001,43124110264001,2024-11-21 15:55:00
1508280,1,44624110030001,43124110268001,2024-11-21 21:35:00
1508283,1,43124110264001,43124110282001,2024-11-22 05:50:00
1508290,1,43124110282001,43124100323001,2024-11-22 20:30:00
1508298,1,44624110030001,30024110021001,2024-11-22 11:40:00
1508302,1,44624110030001,30024110021001,2024-11-22 13:20:00
1508304,1,44024110028001,43124110289001,2024-11-22 16:57:00
1508304,1,44024110011001,43124110289001,2024-11-22 16:57:00
1508304,1,44024110013001,43124110289001,2024-11-22 16:57:00
1508306,1,44624110029001,43124110290001,2024-11-22 22:35:00
1508306,1,44624090020001,43124110290001,2024-11-22 22:35:00
1508306,1,44624110030001,43124110290001,2024-11-22 22:35:00
1508311,1,44624110021001,43124110291001,2024-11-23 01:40:00
1508311,1,44624110030001,43124110291001,2024-11-23 01:40:00
1508434,1,44624110030001,43124110290001,2024-11-25 14:40:00
1508436,1,44624110030001,43124110291001,2024-11-25 14:41:00
1508463,1,44624110006001,44624110030001,2024-11-26 10:10:00
1508463,1,44024110013001,44624110030001,2024-11-26 10:10:00
1508464,1,44624110030001,30024110024001,2024-11-27 19:13:00
1508504,1,44624110021001,43124110332001,2024-11-27 01:00:00
1508504,1,44024110031001,43124110332001,2024-11-27 01:00:00
1508504,1,44024110020001,43124110332001,2024-11-27 01:00:00
1508504,1,44024110013001,43124110332001,2024-11-27 01:00:00
1508588,1,43124110290001,43124100323001,2024-11-26 18:15:00
1508593,1,43124110290001,30024110027001,2024-11-26 21:56:00
1508604,1,43124110289001,44824110036001,2024-11-27 21:10:00
1508607,1,44824110036001,44824110037001,2024-11-27 21:12:00
1508648,1,44024110011001,43124110351001,2024-11-28 00:30:00
1508648,1,44024110024001,43124110351001,2024-11-28 00:30:00
1508648,1,44024110013001,43124110351001,2024-11-28 00:30:00
1508635,1,30024110024001,43124100323001,2024-11-28 17:15:00
1508641,1,43124110291001,30024110027001,2024-11-28 17:16:00
1508641,1,30024110024001,30024110027001,2024-11-28 17:16:00
1508704,1,44824110037001,44824110039001,2024-11-29 14:25:00
1508706,1,44024110013001,44824110039001,2024-11-29 14:25:00
1508711,1,44824110039001,43124110360001,2024-11-30 15:00:00
1508713,1,44024110013001,44824110039001,2024-11-30 15:05:00
1508718,1,43124110260001,30024030030001,2024-11-30 16:00:00
1508743,1,43124110360001,30024110028001,2024-11-30 19:00:00
1508744,1,44024110024001,30024110029001,2024-11-30 20:00:00
1508753,1,44624080031001,44624090004001,2024-12-03 18:00:00
1508863,1,44024120006001,43124120023001,2024-12-03 23:20:00
1508863,1,44024110040001,43124120023001,2024-12-03 23:20:00
1508920,1,43124110351001,44824120002001,2024-12-03 16:35:00
1508921,1,44824120002001,44824120003001,2024-12-03 16:36:00
1508926,1,44024110013001,44824120003001,2024-12-04 13:10:00
1508948,1,44824110039001,43124100323001,2024-12-05 17:00:00
1508949,1,44824110039001,43124110260001,2024-12-05 17:01:00
1509194,1,44624080031001,30024120007001,2024-12-03 18:01:00
1509233,1,44824120003001,43124100323001,2024-12-05 17:00:00
1509234,1,44824120003001,44024120007001,2024-12-06 00:50:00
1509259,1,44624120011001,43124120108001,2024-12-06 22:15:00
1509259,1,44624120014001,43124120108001,2024-12-06 22:15:00
1509260,1,44624120011001,43124120107001,2024-12-07 00:20:00
1509260,1,44624120014001,43124120107001,2024-12-07 00:20:00
1509260,1,44024120003001,43124120107001,2024-12-07 00:20:00
1509269,1,44024120015001,30024120008001,2024-12-09 13:25:00
1509292,1,44624120011001,43124120117001,2024-12-10 02:10:00
1509292,1,44024120015001,43124120117001,2024-12-10 02:10:00
1509294,1,44624120011001,43124120118001,2024-12-10 03:15:00
1509294,1,44024120015001,43124120118001,2024-12-10 03:15:00
1509334,1,43124120108001,43124100323001,2024-12-10 12:30:00
1509367,1,43124120117001,43124120133001,2024-12-10 23:50:00
1509367,1,44024120020001,43124120133001,2024-12-10 23:50:00
1509416,1,44624100046001,43124110257001,2024-12-12 01:30:00
1509417,1,44624100046001,43124060039001,2024-12-12 01:30:00
1509418,1,44624100046001,30024070042001,2024-12-12 01:31:00
1509475,1,43124120133001,43124100323001,2024-12-12 19:00:00
1509550,1,44624110017001,43124120150001,2024-12-18 16:00:00
1509617,1,44624110021001,43324120019001,2024-12-18 01:30:00
1509618,1,44624110021001,43324120020001,2024-12-18 01:31:00
1509748,1,44024120023001,43124120214001,2024-12-18 14:45:00
1509750,1,44624120009001,44624120027001,2024-12-18 16:30:00
1509750,1,44024120023001,44624120027001,2024-12-18 16:30:00
1509759,1,44624110017001,43324120021001,2024-12-19 02:35:00
1509759,1,43124120023001,43324120021001,2024-12-19 02:35:00
1509760,1,44624110017001,43324120021001,2024-12-19 02:36:00
1509760,1,43124120023001,43324120021001,2024-12-19 02:36:00
1509794,1,44624110021001,43324120021001,2024-12-20 11:30:00
1509794,1,43124120023001,43324120021001,2024-12-20 11:30:00
1509795,1,44624110021001,43324120021001,2024-12-20 11:32:00
1509795,1,43124120023001,43324120021001,2024-12-20 11:32:00
1509805,1,44024120031001,43124120235001,2024-12-19 23:50:00
1509805,1,44024120017001,43124120235001,2024-12-19 23:50:00
1509814,1,44624120027001,43124100323001,2024-12-20 13:20:00
1509817,1,44024120029001,30024120013001,2024-12-20 22:00:00
1509994,1,44024120003001,30024120013001,2024-12-23 20:00:00
1509994,1,44024120023001,30024120013001,2024-12-23 20:00:00
1510118,1,44624110017001,43224120011001,2024-12-30 12:30:00
1510175,1,43124060039001,43124120238001,2024-12-27 12:40:00
1510184,1,44624110017001,43224120011001,2024-12-30 10:30:00
1510190,1,30024120013001,44824120025001,2024-12-31 20:00:00
1510191,1,44824120025001,44824120026001,2024-12-31 22:10:00
1510239,1,44024120042001,30024120017001,2024-12-31 23:30:00
1510241,1,44024120023001,30024120019001,2024-12-31 23:30:00
1510466,1,30022080222001,30024070091001,2024-12-31 18:00:00
1510467,1,30022080222001,30024070094001,2024-12-31 18:00:00
1510468,1,30022080222001,30024070092001,2024-12-31 18:00:00
